Orthogroup	A_arenosa	A_thaliana
OG0010194	jg14353	AT3G45770.1
OG0010195	jg14404	AT3G46220.2
OG0010196	jg14443	AT3G46600.1
OG0010197	jg14447	AT3G46630.1
OG0010198	jg14460	AT3G46740.1
OG0010199	jg14486	AT3G46910.1
OG0010200	jg14513	AT3G47170.1
OG0010201	jg14544	AT3G47550.3
OG0010202	jg14568	AT3G47640.1
OG0010203	jg14573	AT3G47690.1
OG0010204	jg14592	AT3G47870.1
OG0010205	jg14616	AT3G48100.1
OG0010206	jg14622	AT3G48150.1
OG0010207	jg14623	AT3G48160.2
OG0010208	jg14626	AT3G48187.1
OG0010209	jg14629	AT3G48190.2
OG0010210	jg14634, jg14632	AT3G48205.2
OG0010211	jg14635	AT3G48210.1
OG0010212	jg14663	AT3G48470.1
OG0010213	jg14664	AT3G48480.1
OG0010214	jg14668	AT3G48510.1
OG0010215	jg14669	AT3G48520.1
OG0010216	jg14671	AT3G48530.1
OG0010217	jg14672	AT3G48540.1
OG0010218	jg14679	AT3G48610.1
OG0010219	jg14704	AT3G48800.1
OG0010220	jg14706	AT3G48820.1
OG0010221	jg14798	AT3G49500.1
OG0010222	jg14806	AT3G49540.1
OG0010223	jg14815	AT3G49600.1
OG0010224	jg14821	AT3G49650.1
OG0010225	jg14822	AT3G49660.1
OG0010226	jg14832	AT3G49750.1
OG0010227	jg14840	AT3G49810.1
OG0010228	jg14871	AT3G50050.1
OG0010229	jg14873	AT3G50060.1
OG0010230	jg14907, jg14909, jg15549	AT3G50420.1
OG0010231	jg14910	AT3G50430.1
OG0010232	jg14930	AT3G50610.2
OG0010233	jg14931	AT3G50620.1
OG0010234	jg14932	AT3G50630.1
OG0010235	jg14955	AT3G50808.1
OG0010237	jg14985	AT3G51020.1
OG0010238	jg14986	AT3G51030.1
OG0010239	jg14991	AT3G51080.1
OG0010240	jg15025	AT3G51390.1
OG0010241	jg15035	AT3G51490.2
OG0010242	jg15036	AT3G51500.1
OG0010243	jg15037	AT3G51510.1
OG0010244	jg15045	AT3G51590.1
OG0010245	jg15055	AT3G51710.1
OG0010246	jg15085, jg23693	AT5G66950.1
OG0010247	jg15094	AT3G51895.2
OG0010248	jg15100	AT3G51960.2
OG0010249	jg15117	AT3G52080.1
OG0010250	jg15127	AT3G52190.1
OG0010251	jg15154	AT3G52440.2
OG0010252	jg15156	AT3G52460.1
OG0010253	jg15693, jg15161	AT3G56900.1
OG0010254	jg15179	AT3G52570.1
OG0010255	jg15187	AT5G28390.1, AT3G52660.1
OG0010256	jg15214	AT3G52900.1
OG0010257	jg15215	AT3G52905.1
OG0010258	jg15219	AT3G52940.1
OG0010259	jg15220	AT3G52950.1
OG0010260	jg15229	AT3G53030.1
OG0010261	jg15279	AT3G53470.2
OG0010262	jg15290	AT3G53570.1
OG0010263	jg15317	AT3G53810.1
OG0010264	jg15326	AT3G53920.1
OG0010265	jg15334	AT3G53980.1
OG0010266	jg15361	AT3G54210.1
OG0010267	jg15362	AT3G54220.1
OG0010268	jg15372	AT3G54350.1
OG0010269	jg15381	AT3G54480.1
OG0010270	jg15396	AT3G54610.1
OG0010271	jg15398	AT3G54630.1
OG0010272	jg15400	AT3G54650.1
OG0010273	jg15401	AT3G54660.1
OG0010274	jg15402	AT3G54670.1
OG0010275	jg15404	AT3G54690.1
OG0010276	jg15416	AT3G54820.1
OG0010277	jg15430	AT3G54930.1
OG0010278	jg15445	AT3G55070.1
OG0010279	jg15465	AT3G55270.1
OG0010280	jg15495	AT3G55550.1
OG0010281	jg15498	AT3G55580.1
OG0010282	jg15523	AT3G55720.1
OG0010283	jg15532	AT3G55760.1
OG0010284	jg15580	AT3G56110.1
OG0010285	jg15597	AT3G56270.1
OG0010286	jg15604	AT3G56330.1
OG0010287	jg15628	AT3G56600.1
OG0010288	jg15720, jg15660	AT3G57190.1
OG0010289	jg15719, jg15661	AT3G57170.1
OG0010290	jg15673	AT3G57090.1
OG0010291	jg15678	AT3G57060.2
OG0010292	jg15681	AT3G57030.1
OG0010293	jg15685	AT3G56990.1
OG0010294	jg15703	AT3G56830.1
OG0010295	jg15806	AT3G57860.1
OG0010296	jg15815	AT3G57960.1
OG0010297	jg15819	AT3G58000.1
OG0010298	jg15827	AT3G58070.1
OG0010299	jg15835	AT3G58150.1
OG0010300	jg15851	AT3G58270.1
OG0010301	jg15871	AT3G58450.1
OG0010302	jg15878	AT3G58510.1
OG0010303	jg15886	AT3G58600.1
OG0010304	jg15899	AT3G58720.3
OG0010305	jg15941	AT3G59020.2
OG0010306	jg15943	AT3G59040.2
OG0010307	jg15957	AT3G59170.1
OG0010307	jg15956	AT3G59160.1
OG0010308	jg15994	AT3G59490.2
OG0010309	jg16014	AT3G59660.1
OG0010310	jg16038	AT3G59880.1
OG0010311	jg16040	AT3G59900.1
OG0010312	jg16073	AT3G60966.1
OG0010313	jg16078	AT3G60220.1
OG0010314	jg16108	AT3G60500.1
OG0010315	jg16121	AT3G60620.1
OG0010316	jg16125	AT3G60660.1
OG0010317	jg16140	AT3G60830.1
OG0010318	jg16154	AT3G61060.2
OG0010319	jg16201	AT3G61450.2
OG0010320	jg16204	AT5G28350.1, AT3G61480.2
OG0010321	jg16234	AT3G61720.1
OG0010322	jg16239	AT3G61750.1
OG0010323	jg16240	AT3G61760.1
OG0010324	jg16243	AT3G61790.1
OG0010325	jg16246	AT3G61820.1
OG0010326	jg16247	AT3G61830.1
OG0010327	jg16253	AT3G61890.1
OG0010328	jg16258	AT3G61950.1
OG0010329	jg16296	AT3G62260.2
OG0010330	jg16303	AT3G62330.1
OG0010331	jg16313	AT3G62420.1
OG0010332	jg16321	AT3G62550.1
OG0010333	jg16333	AT3G62660.1
OG0010334	jg16336	AT3G62690.1
OG0010335	jg16364	AT3G62950.1
OG0010336	jg16371	AT3G63020.1
OG0010337	jg16385	AT3G63130.1
OG0010338	jg16402, jg16410, jg16394	AT3G63220.2
OG0010339	jg16404, jg16412, jg16396	AT3G63240.1
OG0010340	jg16414	AT3G63250.1
OG0010341	jg16435	AT3G63390.1
OG0010342	jg16436	AT3G63410.1
OG0010343	jg3818	AT5G01900.1
OG0010344	jg3830	AT5G01830.1
OG0010345	jg3853	AT5G01620.3
OG0010346	jg3901	AT5G01260.2
OG0010347	jg4192, jg3913	AT5G01160.1
OG0010348	jg3921	AT5G01110.2
OG0010349	jg3944	AT5G02130.1
OG0010350	jg3945	AT5G02140.1
OG0010351	jg3955	AT5G02230.3
OG0010352	jg3990	AT5G02540.1
OG0010353	jg3994	AT5G02580.1
OG0010354	jg4043	AT5G03120.2
OG0010355	jg4046	AT5G03160.1
OG0010356	jg4050	AT5G03200.1
OG0010357	jg4056	AT5G03250.1
OG0010358	jg4062	AT5G03310.1
OG0010359	jg4084	AT5G03460.1
OG0010360	jg4125	AT5G03795.1
OG0010361	jg4129	AT5G03840.1
OG0010362	jg4147	AT5G04020.1
OG0010363	jg4165	AT5G04180.1
OG0010365	jg4173	AT5G04250.1
OG0010366	jg4199	AT5G04480.1
OG0010367	jg4204	AT5G04530.1
OG0010368	jg4243	AT5G04930.1
OG0010369	jg4245	AT5G04950.1
OG0010370	jg4250	AT5G04990.1
OG0010371	jg4257	AT5G05070.1
OG0010372	jg4287	AT5G05330.1
OG0010373	jg4352	AT5G05965.1
OG0010374	jg4356	AT5G05990.1
OG0010375	jg4374, jg4373	AT5G06120.1
OG0010376	jg4393	AT5G06265.4
OG0010377	jg4419	AT5G06410.1
OG0010378	jg4423	AT5G06440.4
OG0010379	jg4424	AT5G06450.1
OG0010380	jg4427	AT5G06480.1
OG0010381	jg4452, jg4439	AT5G06590.1
OG0010382	jg4528	AT5G07020.1
OG0010383	jg4557	AT5G07250.1
OG0010384	jg4617	AT5G07740.2
OG0010385	jg4636	AT5G07960.1
OG0010386	jg4667	AT5G08200.1
OG0010387	jg4692	AT5G08415.1
OG0010388	jg4698	AT5G08450.1
OG0010389	jg4703	AT5G08500.1
OG0010390	jg4743	AT5G09280.1
OG0010391	jg4746	AT5G09310.1
OG0010392	jg4752	AT5G09380.2
OG0010393	jg4764	AT5G09480.1
OG0010394	jg4775	AT4G32208.1, AT5G09590.1
OG0010395	jg4785	AT5G09730.1
OG0010396	jg4787	AT5G09750.1
OG0010397	jg4809	AT5G09890.2
OG0010398	jg4834	AT5G10100.1
OG0010399	jg4844	AT5G10150.1
OG0010400	jg4882	AT5G10530.1
OG0010401	jg4896	AT5G10650.1
OG0010402	jg4902	AT5G10730.1
OG0010403	jg4906	AT5G10760.1
OG0010404	jg4930	AT5G11010.2
OG0010405	jg4933	AT5G11030.2
OG0010406	jg4945	AT5G11160.1
OG0010407	jg4946	AT5G11190.1
OG0010408	jg4952	AT5G11240.1
OG0010409	jg4985	AT5G11530.1
OG0010410	jg4987	AT5G11550.1
OG0010411	jg4991	AT5G11590.1
OG0010412	jg4996	AT5G11650.1
OG0010413	jg5003	AT5G11710.1
OG0010414	jg5014	AT5G11800.1
OG0010415	jg5023	AT5G11850.1
OG0010416	jg5036	AT5G11960.1
OG0010417	jg5038	AT5G11980.1
OG0010418	jg5044	AT5G12040.1
OG0010419	jg5053	AT5G12130.1
OG0010420	jg5069	AT5G12260.1
OG0010421	jg5071	AT5G12290.1
OG0010422	jg5076	AT5G12340.2
OG0010423	jg5095	AT5G12850.1
OG0010424	jg5100	AT5G12900.1
OG0010425	jg5111	AT5G13000.1
OG0010426	jg5128	AT5G13140.1
OG0010427	jg5133	AT5G13190.2
OG0010428	jg5142	AT5G13280.1
OG0010429	jg5159	AT5G13460.1
OG0010430	jg5190	AT5G13800.3
OG0010431	jg5191	AT5G13810.1
OG0010432	jg5203	AT5G13920.2
OG0010433	jg5215	AT5G14010.1
OG0010434	jg5240	AT5G14240.1
OG0010435	jg5241	AT5G14260.1
OG0010436	jg5254	AT3G46610.1
OG0010437	jg5285	AT5G14620.1
OG0010438	jg5294	AT5G14710.1
OG0010439	jg5296	AT5G14730.1
OG0010440	jg5335	AT5G15100.1
OG0010441	jg5370	AT5G15450.1
OG0010442	jg5380	AT5G15540.1
OG0010443	jg5394	AT5G15710.1
OG0010444	jg5415	AT5G15880.1
OG0010445	jg5425	AT5G16000.1
OG0010446	jg5431	AT5G16060.1
OG0010447	jg5440	AT5G16160.1
OG0010448	jg5449	AT5G16250.1
OG0010449	jg5463	AT5G16380.1
OG0010450	jg5473	AT5G16480.1
OG0010451	jg5479, jg5480	AT5G16520.1
OG0010452	jg5498	AT5G16680.1
OG0010453	jg5522	AT5G16930.1
OG0010454	jg5548	AT5G17220.1
OG0010455	jg5567	AT5G17340.1
OG0010456	jg5573	AT5G17400.1
OG0010457	jg5582	AT5G17490.1
OG0010458	jg5586	AT5G17530.4, AT5G17522.1
OG0010459	jg5591, jg5592	AT5G17580.2
OG0010460	jg5596	AT5G17620.1
OG0010461	jg5599	AT5G17650.1
OG0010462	jg5616	AT5G17790.1
OG0010463	jg5624	AT5G17860.1
OG0010465	jg5647	AT5G18070.1
OG0010466	jg5652	AT5G18120.1
OG0010467	jg5674	AT5G18310.2
OG0010468	jg5693	AT5G18480.1
OG0010469	jg5718	AT1G33940.1, AT5G18700.1
OG0010470	jg5741	AT5G18900.1
OG0010471	jg5742	AT5G18910.1
OG0010472	jg5768	AT5G19150.1
OG0010473	jg5782	AT5G19220.1
OG0010474	jg5789	AT5G19290.1
OG0010475	jg5796	AT5G19370.1
OG0010476	jg5807	AT5G19473.2
OG0010477	jg5820	AT5G19580.1
OG0010478	jg5825	AT5G19630.1
OG0010479	jg5827	AT5G19650.1
OG0010480	jg5832	AT5G19700.1
OG0010481	jg5836	AT5G19740.1
OG0010482	jg5859	AT5G19960.1
OG0010483	jg5871	AT5G20070.1
OG0010484	jg5877	AT5G20130.2
OG0010485	jg5882	AT5G20170.1
OG0010486	jg5884	AT5G20190.1
OG0010487	jg5925	AT5G20600.1
OG0010488	jg5934	AT5G20690.1
OG0010489	jg5938	AT5G20730.1
OG0010490	jg5958	AT5G20930.1
OG0010491	jg5961	AT5G20950.3
OG0010492	jg5965	AT5G20980.1
OG0010493	jg5967	AT5G21010.1
OG0010494	jg5972	AT5G21070.1
OG0010495	jg5975	AT5G21100.1
OG0010496	jg5987	AT5G21482.1
OG0010497	jg5990	AT5G21920.1
OG0010498	jg5993	AT5G21950.6
OG0010499	jg6004	AT5G22030.2
OG0010501	jg6053	AT5G22430.1
OG0010502	jg6061	AT5G22500.1
OG0010503	jg6065	AT5G22540.1
OG0010504	jg6074	AT5G22580.1
OG0010505	jg6128	AT5G22930.1
OG0010506	jg6142	AT5G23040.1
OG0010507	jg6164	AT5G23190.1
OG0010508	jg6170	AT5G23240.1
OG0010509	jg6195	AT5G23450.3
OG0010510	jg6206	AT5G23570.1
OG0010511	jg6226	AT5G23760.1
OG0010512	jg6238	AT5G23890.1
OG0010513	jg6251	AT5G24020.1
OG0010514	jg6252	AT5G24030.1
OG0010515	jg6259	AT5G24070.1
OG0010516	jg6261	AT5G24090.1
OG0010517	jg6270	AT5G24170.1
OG0010518	jg6275	AT5G24230.1
OG0010519	jg6277	AT5G24260.1
OG0010520	jg6290, jg6288	AT5G24316.1
OG0010521	jg6304	AT5G24400.1
OG0010522	jg6306	AT5G24420.1
OG0010523	jg6309	AT5G24450.1
OG0010524	jg6310	AT5G24460.1
OG0010525	jg6367	AT5G24930.1
OG0010526	jg23629, jg6395	AT5G67490.1
OG0010527	jg6396	AT5G25240.1
OG0010528	jg6443	AT5G25570.3
OG0010529	jg6444	AT5G25580.1
OG0010530	jg6470	AT5G25840.1
OG0010531	jg6490	AT5G25970.1, AT5G25990.1
OG0010532	jg6569	AT5G26610.1
OG0010533	jg6653	AT5G27470.1
OG0010534	jg6655	AT5G27460.1
OG0010535	jg6659	AT5G27420.1
OG0010536	jg6715	AT5G27970.2
OG0010537	jg6775	AT5G28300.1
OG0010538	jg6823	AT5G28770.2
OG0010539	jg6875	AT5G29560.1
OG0010540	jg7058	AT4G08300.1
OG0010541	jg7153, jg7088	AT4G08460.1
OG0010542	jg7101, jg7138	AT4G08540.1
OG0010543	jg7211	AT4G08960.1
OG0010544	jg7214	AT4G08980.1
OG0010545	jg7234	AT4G09150.2
OG0010546	jg7282	AT4G09670.1
OG0010547	jg7287	AT4G09730.1
OG0010548	jg7338	AT4G10030.1
OG0010549	jg7382	AT4G10360.1
OG0010550	jg7383	AT4G10380.1
OG0010551	jg7390	AT4G10440.1
OG0010552	jg7413	AT4G10620.1
OG0010553	jg7424	AT4G10720.1
OG0010554	jg7469	AT4G11090.1
OG0010555	jg7471	AT4G11100.1
OG0010556	jg7472	AT4G11110.1
OG0010557	jg7569	AT4G11720.1
OG0010558	jg7598	AT4G11970.1
OG0010559	jg7604	AT4G12030.2
OG0010560	jg7629	AT4G12250.1
OG0010561	jg7642	AT4G12390.1
OG0010562	jg7667	AT4G12610.2
OG0010563	jg7696	AT4G04360.1
OG0010564	jg7720	AT4G04670.1
OG0010565	jg7759	AT4G04980.1
OG0010566	jg7800, jg7801	AT4G05380.1
OG0010567	jg7851	AT4G02730.1
OG0010568	jg7860	AT4G02780.1
OG0010569	jg7865	AT4G02810.1
OG0010570	jg7868	AT4G02830.1
OG0010571	jg7899	AT4G03000.1
OG0010572	jg7905	AT4G03080.1
OG0010573	jg7908	AT4G03110.1
OG0010574	jg7913	AT4G03150.1
OG0010575	jg7915	AT4G03190.1
OG0010576	jg7917	AT4G03210.1
OG0010577	jg7981	AT4G02370.1
OG0010578	jg7988	AT4G02290.1
OG0010579	jg7990	AT4G02270.1
OG0010580	jg7991	AT4G02260.1
OG0010581	jg8006	AT4G02160.1
OG0010582	jg8017	AT4G02090.1
OG0010583	jg8050	AT4G01883.1
OG0010584	jg8083	AT4G01560.1
OG0010585	jg8098	AT4G01400.1
OG0010586	jg8104	AT4G01320.1
OG0010587	jg8105	AT4G01310.1
OG0010588	jg8110	AT4G01240.1
OG0010589	jg8129	AT4G01040.1
OG0010590	jg8130	AT4G01037.1
OG0010591	jg8132	AT4G01026.1
OG0010592	jg8163	AT4G00770.1
OG0010593	jg8168	AT4G00740.1
OG0010594	jg8170	AT4G00720.1
OG0010595	jg8176	AT4G00660.1
OG0010596	jg8219	AT4G00295.1
OG0010597	jg8229	AT4G00170.1
OG0010598	jg8273	AT4G38150.1
OG0010599	jg8285	AT4G38240.1
OG0010600	jg8287	AT4G38260.1
OG0010601	jg8289	AT4G38280.1, AT2G45250.2
OG0010602	jg8292	AT4G38360.2
OG0010603	jg8304, jg8297	AT4G38410.1
OG0010604	jg8300, jg8307	AT4G38440.1
OG0010605	jg8375	AT4G39050.1
OG0010606	jg8392	AT4G39220.1
OG0010607	jg8397	AT4G39260.1
OG0010608	jg8401	AT4G39320.1
OG0010609	jg8409	AT4G39390.1
OG0010610	jg8436	AT4G39660.1
OG0010611	jg8464	AT4G39680.1
OG0010612	jg8485	AT4G39840.1
OG0010613	jg8503	AT4G39980.1
OG0010614	jg8510	AT4G40045.1
OG0010615	jg8539	AT4G37925.1
OG0010616	jg8557	AT4G37770.1
OG0010617	jg8584	AT4G37490.1
OG0010618	jg8590	AT4G37440.1
OG0010619	jg8625	AT4G37000.1
OG0010620	jg8630	AT4G37040.1
OG0010621	jg8631, jg8633	AT4G37050.1
OG0010622	jg8659	AT4G36780.1
OG0010623	jg8667	AT4G36700.1
OG0010624	jg8675	AT4G36620.1
OG0010625	jg8685	AT4G36520.1
OG0010626	jg8698	AT4G36380.1
OG0010627	jg8713	AT4G36160.2
OG0010628	jg8721	AT4G36120.1
OG0010629	jg8798	AT4G35490.1
OG0010630	jg8800	AT4G35470.1
OG0010631	jg8857	AT4G34990.1
OG0010632	jg8860	AT4G34960.1
OG0010633	jg8864	AT4G34910.1
OG0010634	jg8872	AT4G34800.1
OG0010635	jg8874	AT4G34770.1
OG0010636	jg8894	AT4G34580.1
OG0010637	jg8901	AT4G34520.1
OG0010639	jg8951	AT4G34140.1
OG0010640	jg8977	AT4G33905.1
OG0010641	jg8990	AT4G33800.1
OG0010642	jg8994	AT4G33760.1
OG0010643	jg9013	AT4G33610.1
OG0010644	jg9030	AT4G33500.1
OG0010645	jg9039	AT4G33440.1
OG0010646	jg9049	AT4G33350.1
OG0010647	jg9050	AT4G33330.2
OG0010648	jg9066	AT4G33170.1
OG0010649	jg9069	AT4G33140.1
OG0010650	jg9075	AT4G33080.1
OG0010651	jg9239	AT4G31615.1
OG0010651	jg9238	AT4G31620.1
OG0010652	jg9092	AT4G32950.1
OG0010653	jg9094	AT4G32930.2
OG0010654	jg9100	AT4G32880.1
OG0010655	jg9114	AT4G32750.1
OG0010656	jg9117	AT4G32710.1
OG0010657	jg9119	AT4G32700.2
OG0010658	jg9142	AT4G32510.2
OG0010659	jg9169	AT4G32270.1
OG0010660	jg9197	AT4G32020.1
OG0010661	jg9198	AT4G32010.1
OG0010662	jg9206	AT4G31920.1
OG0010663	jg9217	AT4G31830.1
OG0010664	jg9223	AT4G31770.1
OG0010665	jg9229	AT4G31720.1
OG0010666	jg9265	AT4G31370.1
OG0010667	jg9293	AT4G31040.1
OG0010668	jg9295	AT4G31010.2
OG0010669	jg9302	AT4G30980.2
OG0010670	jg9328	AT4G30820.16
OG0010671	jg9329	AT4G30810.1
OG0010672	jg9335	AT4G30730.1, AT4G30750.1
OG0010673	jg9353	AT4G30570.1
OG0010674	jg9355	AT4G30550.1
OG0010675	jg9368	AT4G30440.1
OG0010676	jg9373	AT4G30390.1
OG0010677	jg9396	AT4G30150.1
OG0010678	jg9430	AT4G29890.1
OG0010679	jg9436	AT4G29830.1
OG0010680	jg9477	AT4G29560.1
OG0010681	jg9484	AT4G29520.1
OG0010682	jg9494	AT4G29400.1
OG0010683	jg9517	AT4G29170.1
OG0010684	jg9534	AT4G28990.2
OG0010685	jg9537	AT4G28940.1
OG0010686	jg9545	AT4G28850.1
OG0010687	jg9580	AT4G28520.1
OG0010688	jg9582	AT4G28500.1
OG0010689	jg9584	AT4G28485.2
OG0010690	jg9615	AT4G28210.1
OG0010691	jg9620	AT4G28160.1
OG0010692	jg9633	AT4G28040.1
OG0010693	jg9655	AT4G27850.1
OG0010694	jg9740	AT4G27110.1
OG0010695	jg9752	AT4G26980.1
OG0010696	jg9757	AT4G26940.1
OG0010697	jg9763	AT4G26880.1
OG0010698	jg9765	AT4G26850.1
OG0010699	jg9816	AT4G26400.1
OG0010700	jg9838	AT4G26190.1
OG0010701	jg9840	AT4G26170.1
OG0010702	jg9842	AT4G26150.1
OG0010703	jg9851	AT4G26070.2
OG0010704	jg9855	AT4G26020.2
OG0010705	jg9859	AT4G26000.1
OG0010706	jg9893	AT4G25720.1
OG0010707	jg9903	AT4G25640.2
OG0010708	jg9966	AT4G25080.6
OG0010709	jg9980	AT4G24950.1
OG0010710	jg9985	AT4G24880.1
OG0010711	jg9997	AT4G24760.1
OG0010712	jg10014	AT4G24640.1
OG0010713	jg10027	AT4G24500.1
OG0010714	jg10073	AT4G24100.4
OG0010715	jg10100	AT4G23885.1
OG0010716	jg10160	AT4G23430.2
OG0010716	jg10161	AT4G23420.3
OG0010717	jg10222	AT4G23030.1
OG0010718	jg10238	AT4G22860.1
OG0010719	jg10253	AT4G22755.1
OG0010720	jg10264, jg10387	AT4G21720.1
OG0010721	jg10276	AT4G22560.1
OG0010722	jg10278	AT4G22540.1
OG0010723	jg10314	AT4G22190.1
OG0010724	jg10405	AT4G21570.2
OG0010725	jg10408	AT4G21540.1
OG0010726	jg10409	AT4G21530.1
OG0010727	jg10433	AT4G21330.1
OG0010728	jg10498	AT4G20780.1
OG0010729	jg10521, jg10516, jg10528	AT4G20390.1
OG0010730	jg10537	AT4G20325.1
OG0010731	jg10543	AT4G20260.4
OG0010732	jg10600	AT4G19810.1
OG0010733	jg10615	AT4G19645.1
OG0010734	jg10647	AT4G19380.2
OG0010735	jg10694	AT4G18950.1
OG0010737	jg10743	AT4G18490.3
OG0010738	jg10746	AT4G18460.1
OG0010739	jg10752	AT4G18400.1
OG0010740	jg10766	AT4G18290.2
OG0010741	jg10781	AT4G18240.1
OG0010742	jg10787	AT4G18197.1
OG0010742	jg10786	AT4G18205.1
OG0010743	jg10791	AT4G18170.1
OG0010744	jg10811	AT4G17970.1, AT4G17585.1
OG0010745	jg10820	AT4G17895.1
OG0010746	jg10829	AT4G17830.2
OG0010747	jg10832	AT4G17800.1
OG0010748	jg10848	AT4G17680.1
OG0010749	jg10851	AT4G17650.1
OG0010750	jg10853	AT4G17620.1
OG0010751	jg10875	AT4G17460.1
OG0010752	jg10879	AT4G17420.1
OG0010753	jg10883	AT4G17370.1
OG0010754	jg10910	AT4G17080.1
OG0010755	jg10911	AT4G17070.1
OG0010756	jg10915	AT4G17050.1
OG0010757	jg10920	AT4G17000.1
OG0010758	jg10925	AT4G16850.1
OG0010759	jg10927	AT4G16845.1
OG0010760	jg10933	AT4G16807.1
OG0010761	jg10940	AT4G16765.1
OG0010762	jg10955	AT4G16660.2
OG0010763	jg10958	AT4G16630.1
OG0010764	jg10999	AT4G16450.1
OG0010765	jg11007	AT4G16420.1
OG0010767	jg11045	AT4G16160.2
OG0010768	jg11052	AT4G16140.2
OG0010770	jg11077	AT4G15975.1
OG0010771	jg11167	AT4G15470.1
OG0010772	jg11170	AT4G15440.1
OG0010773	jg11207	AT4G15180.1
OG0010775	jg11244	AT4G14950.1
OG0010776	jg11261	AT4G14815.1
OG0010777	jg11276	AT4G14770.1
OG0010778	jg11303	AT4G14605.1
OG0010779	jg11304	AT4G14590.1
OG0010780	jg11345	AT4G14330.1
OG0010781	jg11362	AT4G14220.1
OG0010782	jg11410	AT4G13950.1
OG0010783	jg11455	AT4G13630.1
OG0010784	jg11483	AT4G13540.1
OG0010785	jg11506	AT4G13460.1
OG0010786	jg11508	AT4G13450.1
OG0010787	jg11509	AT4G13440.2
OG0010788	jg11525, jg11523	AT4G13370.1
OG0010789	jg11535	AT4G13330.1
OG0010790	jg11686	AT4G12750.1
OG0010791	jg11864, jg11765	AT5G33290.1
OG0010792	jg11882	AT5G35080.1
OG0010793	jg11928	AT5G35380.1
OG0010794	jg11933	AT5G35410.1
OG0010795	jg11973	AT5G35750.1
OG0010796	jg12064, jg12058	AT5G36700.1, AT5G36790.1
OG0010797	jg12074	AT5G36920.1
OG0010797	jg12077	AT5G36925.1
OG0010798	jg12170	AT5G37380.1
OG0010799	jg12247	AT5G37790.1
OG0010800	jg12384	AT5G38510.1
OG0010801	jg12386	AT5G38530.1
OG0010802	jg12416	AT5G38720.2
OG0010803	jg12425	AT5G38840.1
OG0010804	jg12433	AT5G38895.3
OG0010805	jg12480	AT5G39200.1, AT5G39170.1, AT5G39140.1
OG0010806	jg12505	AT5G39400.1
OG0010807	jg12507	AT5G39420.1
OG0010808	jg12518	AT5G39500.1
OG0010809	jg12571	AT5G39940.1
OG0010810	jg12572	AT5G39950.1
OG0010811	jg12579	AT5G39970.1
OG0010812	jg12588	AT5G39990.1
OG0010813	jg12615	AT5G40140.1
OG0010814	jg12619	AT5G40160.1
OG0010815	jg12628	AT5G40250.1
OG0010816	jg12635	AT5G40290.1
OG0010816	jg12632	AT5G40270.1
OG0010817	jg12658	AT5G40450.1
OG0010818	jg12671	AT5G40570.2
OG0010819	jg12683	AT5G40645.1
OG0010820	jg12705	AT5G40850.1
OG0010821	jg12709	AT5G40890.1
OG0010822	jg12722	AT5G41020.1
OG0010823	jg12728	AT5G41080.1
OG0010824	jg12737	AT5G41140.1
OG0010825	jg12760	AT5G41350.2
OG0010826	jg12763	AT5G41380.1
OG0010827	jg12818	AT5G41760.1
OG0010828	jg12824	AT5G41800.1
OG0010829	jg12836	AT5G41880.1
OG0010830	jg12859	AT5G42070.1
OG0010831	jg20270	AT5G47660.1
OG0010832	jg20273	AT5G47635.1
OG0010833	jg20292	AT5G47470.2
OG0010834	jg20305	AT5G47380.1
OG0010835	jg20307	AT5G47370.1
OG0010836	jg20382	AT5G46795.1
OG0010837	jg20386	AT5G46760.1
OG0010838	jg20387	AT5G46750.1
OG0010839	jg20393	AT5G46690.1
OG0010840	jg20398	AT5G46620.1
OG0010841	jg20441	AT5G46280.1
OG0010842	jg20454	AT5G46160.1
OG0010843	jg20465	AT5G46060.1
OG0010844	jg20490	AT5G45890.1
OG0010845	jg20496	AT5G45840.1
OG0010846	jg20497	AT5G45830.1
OG0010847	jg20508	AT5G45740.1
OG0010848	jg20530	AT5G45550.1
OG0010849	jg20534	AT5G45520.1
OG0010850	jg20538	AT5G45480.1
OG0010851	jg20546	AT5G45410.1
OG0010852	jg20552	AT5G45390.1
OG0010853	jg20553	AT5G45380.1
OG0010855	jg20600	AT5G45140.1
OG0010856	jg20653	AT5G44800.1
OG0010857	jg20720	AT5G44460.1
OG0010858	jg20816	AT5G43870.1
OG0010859	jg20817	AT5G43860.1
OG0010860	jg20950	AT5G43060.1
OG0010861	jg20987	AT5G42940.1
OG0010862	jg21018	AT5G42800.1
OG0010863	jg21023	AT5G42780.1
OG0010864	jg21024	AT5G42770.2
OG0010865	jg21028	AT5G42740.1
OG0010866	jg21050	AT5G42650.1
OG0010867	jg21190	AT5G42120.1
OG0010868	jg21217	AT5G48520.2
OG0010869	jg21246	AT5G47830.1
OG0010870	jg21279	AT5G47910.1
OG0010871	jg21350	AT5G48180.1
OG0010872	jg21351	AT5G48210.1
OG0010873	jg21397	AT5G48545.1
OG0010874	jg21458	AT5G48830.2
OG0010875	jg21461	AT5G48870.1
OG0010876	jg21472	AT5G48940.1
OG0010877	jg21478	AT5G48960.1
OG0010878	jg21508	AT5G49020.1
OG0010879	jg21556	AT5G49300.1
OG0010880	jg21566	AT5G49330.1
OG0010881	jg21592, jg21593	AT5G49530.1
OG0010882	jg21645	AT5G49945.1
